platform,channel_or_tag,sector,text,date,message_id
twitter,Captains_saudi,نقل,ما يستاهل لا تعب ولا وقت المشوار بعيد والربح ضعيف,2025-10-21,2003175
telegram,bolt_drivers_ksa,نقل,أحسن أوقات الشغل الفطور والغداء والذروة المسائية,2025-10-21,2003258
telegram,delivery_ksa,توصيل,مرسول الطلبات فل بس عيبه اطلب اي شي روح بنفسك,2025-10-21,2003274
telegram,delivery_ksa,توصيل,مرسول رقم واحد بالتعويض يقولك توصل موقع العميل كلمنا,2025-10-21,2003296
telegram,jahez_couriers,توصيل,توصيل في الأمطار خطر بدون مكافأة من التطبيق,2025-10-21,2003307
telegram,delivery_ksa,توصيل,والله اذا موترك ينفع في النقل الموجه افضل بمليون مرة,2025-10-21,2003376
telegram,mrsool_delivery,توصيل,خدمة العملاء في كيتا ما تفيد تقريباً,2025-10-21,2003419
telegram,thechefs_ksa,توصيل,ذا شيفز يدفع بشكل منتظم بخلاف كيتا,2025-10-21,2003439
telegram,HungerStation_drivers,توصيل,الطلبات في رمضان تجنن ٣ أضعاف العادي,2025-10-21,2003475
telegram,mrsool_delivery,توصيل,ذا شيفز تعاملهم مع المناديب أحسن من كيتا,2025-10-21,2003489
telegram,keeta_couriers,توصيل,جدة من ٥ ايام ما في طلبات او طلبين بالكثير ايش المشكلة في كيتا,2025-10-21,2003523
telegram,thechefs_ksa,توصيل,ذا شيفز يدفع بشكل منتظم بخلاف كيتا,2025-10-21,2003533
twitter,keeta_couriers,توصيل,الاسعار اختلفت بعد كثرة المنافسين ودخول كيتا بالاخص,2025-10-21,2003567
telegram,mrsool_delivery,توصيل,مرسول رقم واحد بالتعويض يقولك توصل موقع العميل كلمنا,2025-10-21,2003573
telegram,freelancers_ksa,عمل_حر,أكملت مشروع تصميم بـ ٨٠٠ ريال في مستقل,2025-10-21,2003629
telegram,mostaql_workers,عمل_حر,بدأت فريلانس من بيتي والدخل تحسن الحمد لله,2025-10-21,2003637
telegram,khamsat_ar,عمل_حر,الزبائن الخليجيين يدفعون أحسن من العرب,2025-10-21,2003707
telegram,Captains_saudi,نقل,متوسط دخلي اليوم ١٨٠ ريال بعد البنزين,2025-10-22,2003185
telegram,السائقين_السعوديين,نقل,السائق هو الي يتعب ولابد تكون نسبة اوبر لها حد اعلى ٢٠ ريال,2025-10-22,2003211
twitter,wasselni_drivers,نقل,نسبة اوبر في مشوار المطار وصلت ٧٥٪ اخذ من الزبون ٥٩ ريال عطاني ١٢ فقط,2025-10-22,2003218
telegram,bolt_drivers_ksa,نقل,محتاج سيارة جديدة السيارة الحالية تعبت من كثر الشغل,2025-10-22,2003228
telegram,jeeny_ksa,نقل,جيني وصليني الاسعار خايسه جدا يعني الكيلو اقل من ريال,2025-10-22,2003256
telegram,delivery_ksa,توصيل,يعطيكم العافيه يا شباب حولت مبلغ من كيتا ولحد الان ما وصلت,2025-10-22,2003301
telegram,thechefs_ksa,توصيل,مرسول رقم واحد بالتعويض يقولك توصل موقع العميل كلمنا,2025-10-22,2003311
telegram,mrsool_delivery,توصيل,ذا شيفز يدفع بشكل منتظم بخلاف كيتا,2025-10-22,2003349
telegram,delivery_ksa,توصيل,المندوب المخالف يأكل حرام رزق شخص نظامي,2025-10-22,2003454
telegram,mrsool_delivery,توصيل,خدمة العملاء في كيتا ما تفيد تقريباً,2025-10-22,2003461
telegram,mrsool_delivery,توصيل,يعطيكم العافيه يا شباب حولت مبلغ من كيتا ولحد الان ما وصلت,2025-10-22,2003476
telegram,delivery_ksa,توصيل,مرسول الطلبات فل بس عيبه اطلب اي شي روح بنفسك,2025-10-22,2003507
telegram,toYou_couriers,توصيل,ذا شيفز تعاملهم مع المناديب أحسن من كيتا,2025-10-22,2003509
telegram,HungerStation_drivers,توصيل,مرسول فتح تسجيل جديد للموصلين هذا الأسبوع,2025-10-22,2003528
telegram,mrsool_delivery,توصيل,كيتا يلعبون على المندوب عشان يخصمون مكافأة التوصيل في الوقت,2025-10-22,2003549
telegram,freelancers_ksa,عمل_حر,مشروع ترجمة بكم تقدر تقدم,2025-10-22,2003649
twitter,freelancers_ksa,عمل_حر,الزبائن الخليجيين يدفعون أحسن من العرب,2025-10-22,2003696
telegram,jeeny_ksa,نقل,بولت نسبة عالية خير ياطير اذا عوضنا,2025-10-23,2003173
telegram,CreemUber,نقل,وصلت واحد المطار وكان مصري وحك الصدام من السيارة,2025-10-23,2003182
telegram,wasselni_drivers,نقل,اليوم الأوردرات كانت ممتازة والبخشيش زين الحمد لله,2025-10-23,2003187
telegram,السائقين_السعوديين,نقل,السكوت ماراح ينفع خلونا نتحرك بشكل منظم,2025-10-23,2003207
telegram,Captains_saudi,نقل,رفضت رحلة بعيدة وخسرت bonus الاسبوع,2025-10-23,2003245
telegram,jahez_couriers,توصيل,مرسول رقم واحد بالتعويض يقولك توصل موقع العميل كلمنا,2025-10-23,2003281
telegram,jahez_couriers,توصيل,المندوب المخالف يأكل حرام رزق شخص نظامي,2025-10-23,2003282
telegram,jahez_couriers,توصيل,امس السحور ٩ ريال و ١٠ ريال من كيتا ليش ولا حق التعب,2025-10-23,2003361
twitter,keeta_couriers,توصيل,كيتا يلعبون على المندوب عشان يخصمون مكافأة التوصيل في الوقت,2025-10-23,2003417
telegram,thechefs_ksa,توصيل,الدراجة تعطلت اليوم وخسرت شغل,2025-10-23,2003550
telegram,delivery_ksa,توصيل,كيتا الحين يقولك توصل الطلب وعشان تبلغ تأخير المطعم تنتظر,2025-10-23,2003576
telegram,delivery_ksa,توصيل,مرسول الطلبات فل بس عيبه اطلب اي شي روح بنفسك,2025-10-23,2003584
telegram,thechefs_ksa,توصيل,ياخوان الطلبات وقفت عندي من ساعة م جاني ولا طلب,2025-10-23,2003612
telegram,mostaql_workers,عمل_حر,الزبائن الخليجيين يدفعون أحسن من العرب,2025-10-23,2003621
twitter,mostaql_workers,عمل_حر,مشروع ترجمة بكم تقدر تقدم,2025-10-23,2003641
twitter,mostaql_workers,عمل_حر,بدأت فريلانس من بيتي والدخل تحسن الحمد لله,2025-10-23,2003647
telegram,mostaql_workers,عمل_حر,الفريلانس في السعودية بدأ ينمو بشكل كبير,2025-10-23,2003660
telegram,mostaql_workers,عمل_حر,ضريبة القيمة المضافة على الفريلانس كيف تشتغل,2025-10-23,2003689
telegram,khamsat_ar,عمل_حر,التسويق الرقمي من أكثر التخصصات طلباً,2025-10-23,2003727
telegram,Captains_saudi,نقل,عميل تقييمه منخفض لا تاخذ مرة,2025-10-24,2003161
telegram,bolt_drivers_ksa,نقل,أوبر أفضل من بولت في توزيع الرحلات عندي,2025-10-24,2003166
telegram,bolt_drivers_ksa,نقل,ما يستاهل لا تعب ولا وقت المشوار بعيد والربح ضعيف,2025-10-24,2003204
telegram,Captains_saudi,نقل,اقل شي ٤٥٠ واعلى شي ٥٥٠ خلال ١٢ ساعة على اوبر,2025-10-24,2003230
telegram,uber_ksa_drivers,نقل,اتمنى الجميع يركز نتحرك بشكل جماعي نرفع شكاوى لوزارة النقل,2025-10-24,2003234
telegram,السائقين_السعوديين,نقل,نبي نظام تأمين صحي للسائقين مثل الموظفين,2025-10-24,2003238
twitter,Captains_saudi,نقل,بولت نسبة عالية خير ياطير اذا عوضنا,2025-10-24,2003244
telegram,toYou_couriers,توصيل,مرسول رقم واحد بالتعويض يقولك توصل موقع العميل كلمنا,2025-10-24,2003279
telegram,jahez_couriers,توصيل,هنقرستيشن يقولك رجع الطلب سوبر ماركت هنقرستيشن,2025-10-24,2003335
telegram,jahez_couriers,توصيل,هنقرستيشن يقولك رجع الطلب سوبر ماركت هنقرستيشن,2025-10-24,2003351
telegram,keeta_couriers,توصيل,وصلت ٢٠٠ طلب هذا الشهر الحمد لله,2025-10-24,2003368
telegram,mrsool_delivery,توصيل,الدراجة تعطلت اليوم وخسرت شغل,2025-10-24,2003406
telegram,jahez_couriers,توصيل,هنقرستيشن يقولك رجع الطلب سوبر ماركت هنقرستيشن,2025-10-24,2003420
telegram,jahez_couriers,توصيل,طلب وصل بارد لأن المطعم تأخر وراحت التقييم,2025-10-24,2003422
telegram,toYou_couriers,توصيل,كيتا يلعبون على المندوب عشان يخصمون مكافأة التوصيل في الوقت,2025-10-24,2003441
telegram,thechefs_ksa,توصيل,جاهز أحسن من مرسول في التوزيع والسعر,2025-10-24,2003465
telegram,thechefs_ksa,توصيل,الدراجة تعطلت اليوم وخسرت شغل,2025-10-24,2003487
telegram,mrsool_delivery,توصيل,خدمة العملاء في كيتا ما تفيد تقريباً,2025-10-24,2003537
twitter,keeta_couriers,توصيل,توصيل في الأمطار خطر بدون مكافأة من التطبيق,2025-10-24,2003548
telegram,keeta_couriers,توصيل,توصيل في الأمطار خطر بدون مكافأة من التطبيق,2025-10-24,2003586
twitter,freelancers_ksa,عمل_حر,الزبون ما دفع بعد تسليم العمل كيف أتصرف,2025-10-24,2003624
telegram,khamsat_ar,عمل_حر,الزبائن الخليجيين يدفعون أحسن من العرب,2025-10-24,2003695
telegram,uber_ksa_drivers,نقل,جيني بدأ ينافس لكن ما زال الطلبات أقل,2025-10-25,2003210
telegram,wasselni_drivers,نقل,أحسن أوقات الشغل الفطور والغداء والذروة المسائية,2025-10-25,2003233
twitter,wasselni_drivers,نقل,بولت نسبة عالية خير ياطير اذا عوضنا,2025-10-25,2003249
telegram,toYou_couriers,توصيل,مشوار ابو ٢٠ زمان في كيتا الحين ب٩,2025-10-25,2003265
telegram,keeta_couriers,توصيل,الاسعار اختلفت بعد كثرة المنافسين ودخول كيتا بالاخص,2025-10-25,2003283
telegram,thechefs_ksa,توصيل,كنت اشتغل مرسول زمان اطلع ٢٠٠ في اليوم على ٨ طلبات,2025-10-25,2003284
telegram,delivery_ksa,توصيل,والله كيتا صار يضحك علينا الطلبات وصلت الى ٦ ريال,2025-10-25,2003291
telegram,mrsool_delivery,توصيل,جدة من ٥ ايام ما في طلبات او طلبين بالكثير ايش المشكلة في كيتا,2025-10-25,2003304
telegram,delivery_ksa,توصيل,مشوار ابو ٢٠ زمان في كيتا الحين ب٩,2025-10-25,2003308
telegram,jahez_couriers,توصيل,رحت محل اكل هندي وجبت طلب وشوربة واقعة جاني خصم ٥٠ ريال,2025-10-25,2003319
telegram,mrsool_delivery,توصيل,امس وصلت طلب والعميل تأخر وراح عليي مكافأة موعد الوصول,2025-10-25,2003346
telegram,delivery_ksa,توصيل,ياشباب امس المغرب حولت مبلغ من كيتا ولحد الان ما وصلت,2025-10-25,2003363
telegram,mrsool_delivery,توصيل,جاهز أحسن من مرسول في التوزيع والسعر,2025-10-25,2003371
telegram,jahez_couriers,توصيل,خدمة العملاء في كيتا ما تفيد تقريباً,2025-10-25,2003400
telegram,toYou_couriers,توصيل,المندوب المخالف يأكل حرام رزق شخص نظامي,2025-10-25,2003467
telegram,mrsool_delivery,توصيل,مانبي نقطع رزق احد بس والله غبنه توقف عند المطاعم وتنتظر,2025-10-25,2003473
twitter,mrsool_delivery,توصيل,هنقرستيشن يقولك رجع الطلب سوبر ماركت هنقرستيشن,2025-10-25,2003483
telegram,mrsool_delivery,توصيل,الطلبات في رمضان تجنن ٣ أضعاف العادي,2025-10-25,2003518
twitter,mostaql_workers,عمل_حر,upwork أو مستقل أيهما أفضل للسعوديين,2025-10-25,2003626
twitter,mostaql_workers,عمل_حر,منصة خمسات أفضل للمبتدئين في العمل الحر,2025-10-25,2003667
telegram,mostaql_workers,عمل_حر,التسويق الرقمي من أكثر التخصصات طلباً,2025-10-25,2003706
telegram,freelancers_ksa,عمل_حر,ضريبة القيمة المضافة على الفريلانس كيف تشتغل,2025-10-25,2003724
telegram,khamsat_ar,عمل_حر,أكملت مشروع تصميم بـ ٨٠٠ ريال في مستقل,2025-10-25,2003737
telegram,thechefs_ksa,توصيل,مشوار ابو ٢٠ زمان في كيتا الحين ب٩,2025-10-26,2003339
telegram,jahez_couriers,توصيل,ذا شيفز يدفع بشكل منتظم بخلاف كيتا,2025-10-26,2003356
telegram,jahez_couriers,توصيل,ذا شيفز يدفع بشكل منتظم بخلاف كيتا,2025-10-26,2003377
telegram,keeta_couriers,توصيل,كيتا يلعبون على المندوب عشان يخصمون مكافأة التوصيل في الوقت,2025-10-26,2003411
telegram,HungerStation_drivers,توصيل,مرسول شغال زي لوز ما عده كيتا,2025-10-26,2003413
telegram,keeta_couriers,توصيل,الحين ١٤ طلب في كيتا وما طلعت ٢٠ ريال,2025-10-26,2003437
